id	molecularFormula	adduct	precursorFormula	NPC#pathway	NPC#pathway Probability	NPC#superclass	NPC#superclass Probability	NPC#class	NPC#class Probability	ClassyFire#most specific class	ClassyFire#most specific class Probability	ClassyFire#level 5	ClassyFire#level 5 Probability	ClassyFire#subclass	ClassyFire#subclass Probability	ClassyFire#class	ClassyFire#class Probability	ClassyFire#superclass	ClassyFire#superclass probability	ClassyFire#all classifications	featureId
29_palsa_ms2_spectra_MW_594.15921RT_27.126	C20H30N6O13S	[M - H]-	C20H30N6O13S	Amino acids and Peptides	0.7333399057388306	Small peptides	0.7772476077079773	Tripeptides	0.7158122658729553	Gamma-glutamyl peptides	0.9073755741119385	Peptides	0.9954741597175598	Amino acids, peptides, and analogues	0.9989734888076782	Carboxylic acids and derivatives	0.997481644153595	Organic acids and derivatives	0.9998666048049927	Organic compounds; Organosulfur compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Peptides; Monoalkylamines; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Alkylthiols; Secondary carboxylic acid amides; Carbonyl compounds; Alpha amino acid amides; N-acyl-alpha amino acids; Alpha amino acids; Amines; Primary amines; Thiols; Gamma-glutamyl peptides; Sulfenyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Amino acids; Cysteine and derivatives; Glutamine and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Oligopeptides; Chemical entities	MW_594.15921@RT_27.126
30_palsa_ms2_spectra_MW_548.15350RT_26.118	C26H28O13	[M - H]-	C26H28O13	Shikimates and Phenylpropanoids	0.8287691473960876	Flavonoids	0.5242175459861755	Phenylethanoids	0.44711828231811523	Flavonoid glycosides	0.641964316368103			Flavonoid glycosides	0.641964316368103	Flavonoids	0.5321252346038818	Phenylpropanoids and polyketides	0.9435085654258728	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Coumaric acids and derivatives; Alcohols and polyols; Phenols; Ethers; Phenylpropanoids and polyketides; Organic acids and derivatives; Primary alcohols; Organooxygen compounds; Flavonoids; Cinnamic acids and derivatives; Flavonoid glycosides; Benzenediols; Hydroxycinnamic acids and derivatives; Monosaccharides; Disaccharides; Acetals; Secondary alcohols; Oxanes; Glycosyl compounds; O-glycosyl compounds; Benzene and substituted derivatives; Polyols; Benzenoids; 4'-hydroxyflavonoids; 5-hydroxyflavonoids; 7-hydroxyflavonoids; Cinnamic acid esters; Fatty Acyls; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; 1-hydroxy-4-unsubstituted benzenoids; Chemical entities	MW_548.15350@RT_26.118
31_palsa_ms2_spectra_MW_490.11155RT_28.026	C24H18N4O8	[M - H]-	C24H18N4O8	Alkaloids	0.5673090815544128	Nucleosides	0.33032462000846863	Purine nucleos(t)ides	0.4407387971878052	Glycosylamines	0.8710185289382935	Glycosyl compounds	0.913833737373352	Carbohydrates and carbohydrate conjugates	0.9047528505325317	Organooxygen compounds	0.9998838901519775	Organic oxygen compounds	0.9999994039535522	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Nucleosides, nucleotides, and analogues; Organooxygen compounds; Carboxylic acid derivatives; Organic nitro compounds; Pentoses; Organic oxoazanium compounds; Monosaccharides; Secondary alcohols; Glycosyl compounds; Glycosylamines; Benzene and substituted derivatives; Benzenoids; Organic zwitterions; Organic 1,3-dipolar compounds; Allyl-type 1,3-dipolar organic compounds; Propargyl-type 1,3-dipolar organic compounds; Organic oxides; C-nitro compounds; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Nitroaromatic compounds; Organic nitrogen compounds; Chemical entities	MW_490.11155@RT_28.026
35_palsa_ms2_spectra_MW_430.18403RT_29.327	C16H26N6O8	[M - H]-	C16H26N6O8	Amino acids and Peptides	0.6732030510902405	Small peptides	0.5837738513946533	Tripeptides	0.5360226035118103	Oligopeptides	0.5037209987640381	Peptides	0.7012355923652649	Amino acids, peptides, and analogues	0.8730581402778625	Carboxylic acids and derivatives	0.9823581576347351	Organic acids and derivatives	0.9987236857414246	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Peptides; Hydroxamic acids; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; N-acyl-alpha amino acids and derivatives; Primary carboxylic acid amides; Secondary carboxylic acid amides; Carbonyl compounds; Acetohydroxamic acids; Fatty Acyls; Acetamides; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Oligopeptides; Chemical entities	MW_430.18403@RT_29.327
36_palsa_ms2_spectra_MW_592.47093RT_45.793	C32H60N6O4	[M - H]-	C32H60N6O4	Fatty acids	0.4046090841293335	Sphingolipids	0.18471339344978333	Cyclic peptides	0.15307657420635223	Alpha amino acids and derivatives	0.513365626335144	Amino acids and derivatives	0.6901044845581055	Amino acids, peptides, and analogues	0.7382596135139465	Carboxylic acids and derivatives	0.9057481288909912	Organic acids and derivatives	0.9975881576538086	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Organic carbonic acids and derivatives; Ureas; Carboxylic acid derivatives; Carbonyl compounds; Benzenoids; Amines; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	MW_592.47093@RT_45.793
37_palsa_ms2_spectra_MW_598.19045RT_24.291	C22H31N8O10P	[M - H]-	C22H31N8O10P	Carbohydrates	0.8104289770126343	Nucleosides	0.826451301574707	Purine nucleos(t)ides	0.801501452922821	Purine ribonucleoside monophosphates	0.7263134717941284	Purine ribonucleoside monophosphates	0.7263134717941284	Purine ribonucleotides	0.626839280128479	Purine nucleotides	0.9696541428565979	Nucleosides, nucleotides, and analogues	0.9898765683174133	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Pyrimidines and pyrimidine derivatives; Imidazoles; Alcohols and polyols; Purines and purine derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Nucleosides, nucleotides, and analogues; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Organic phosphoric acids and derivatives; Phosphate esters; Azoles; Organic oxoanionic compounds; Carboxylic acid amides; Carboxylic acid derivatives; Aminopyrimidines and derivatives; Nicotinamide nucleotides; Diazines; Pentoses; Purine nucleotides; Monosaccharides; Monosaccharide phosphates; Purine ribonucleotides; Purine ribonucleoside monophosphates; Secondary alcohols; Secondary carboxylic acid amides; Imidazopyrimidines; Carbonyl compounds; Glycosyl compounds; Glycosylamines; Pentose phosphates; Substituted imidazoles; N-substituted imidazoles; Amines; Primary amines; Tetrahydrofurans; 6-aminopurines; 6-alkylaminopurines; Alkyl phosphates; Monoalkyl phosphates; Imidolactams; Fatty Acyls; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	MW_598.19045@RT_24.291
38_palsa_ms2_spectra_MW_432.19974RT_29.593	C21H28N4O6	[M - H]-	C21H28N4O6	Carbohydrates	0.2606925666332245	Nucleosides	0.2987959682941437	Purine nucleos(t)ides	0.20692585408687592	Amino acids and derivatives	0.6152934432029724	Amino acids and derivatives	0.6152934432029724	Amino acids, peptides, and analogues	0.6177062392234802	Carboxylic acids and derivatives	0.8996356725692749	Organic acids and derivatives	0.9817178249359131	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alcohols and polyols; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Monoalkylamines; Carboxylic acid amides; Carboxylic acid derivatives; Monosaccharides; Acetals; Secondary alcohols; Secondary carboxylic acid amides; Carbonyl compounds; Oxanes; Glycosyl compounds; O-glycosyl compounds; Benzene and substituted derivatives; Polyols; Benzenoids; Fatty Acyls; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	MW_432.19974@RT_29.593
39_palsa_ms2_spectra_MW_466.22067RT_31.335	C24H34O9	[M - H]-	C24H34O9	Terpenoids	0.7901552319526672	Triterpenoids	0.524364709854126	Quassinoids	0.21735715866088867	Naphthopyrans	0.6797916889190674					Naphthopyrans	0.6797916889190674	Organoheterocyclic compounds	0.958836555480957	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Lactones; Pyrans; Alcohols and polyols; Ethers; Prenol lipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Carboxylic acid derivatives; Carboxylic acid esters; Delta valerolactones; Cyclic alcohols and derivatives; Naphthopyrans; Secondary alcohols; Carbonyl compounds; Oxanes; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	MW_466.22067@RT_31.335
40_palsa_ms2_spectra_MW_580.15856RT_13.643	C23H30N6O8P2	[M - H]-	C23H30N6O8P2	Carbohydrates	0.7148972153663635	Nucleosides	0.7299609780311584	Purine nucleos(t)ides	0.7616866230964661	Purine nucleotides	0.950347900390625					Purine nucleotides	0.950347900390625	Nucleosides, nucleotides, and analogues	0.9868374466896057	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Pyrimidines and pyrimidine derivatives; Imidazoles; Alcohols and polyols; Purines and purine derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Nucleosides, nucleotides, and analogues; Organooxygen compounds; Amino acids and derivatives; Organic phosphoric acids and derivatives; Phosphate esters; Azoles; Carboxylic acid amides; Carboxylic acid derivatives; Aminopyrimidines and derivatives; Diazines; Pentoses; Purine nucleotides; Monosaccharides; Monosaccharide phosphates; Secondary alcohols; Secondary carboxylic acid amides; Imidazopyrimidines; Carbonyl compounds; Oxolanes; Glycosyl compounds; Glycosylamines; Pentose phosphates; Substituted imidazoles; N-substituted imidazoles; Benzenoids; Amines; Primary amines; 6-aminopurines; Alkyl phosphates; Monoalkyl phosphates; Imidolactams; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	MW_580.15856@RT_13.643
41_palsa_ms2_spectra_MW_578.14287RT_12.553	C19H22N12O8S	[M - H]-	C19H22N12O8S	Alkaloids	0.5403380393981934	Pseudoalkaloids	0.6232771873474121	pteridine alkaloids	0.8039187788963318	N-acyl-alpha amino acids	0.8579580783843994	Amino acids and derivatives	0.9872766137123108	Amino acids, peptides, and analogues	0.9879712462425232	Carboxylic acids and derivatives	0.9608935117721558	Organic acids and derivatives	0.9991934895515442	Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Pyrazines; Pyrimidines and pyrimidine derivatives; Pteridines and derivatives; Pterins and derivatives; Benzoic acids and derivatives; Benzamides; Hippuric acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Aniline and substituted anilines; Pyrimidones; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Aminopyrimidines and derivatives; Hippuric acids; Diazines; Secondary carboxylic acid amides; Carbonyl compounds; Aminobenzamides; Benzene and substituted derivatives; N-acyl-alpha amino acids; Benzenoids; Amines; Primary amines; Vinylogous amides; Aralkylamines; Phenylalkylamines; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Amino acids; Glutamic acid and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	MW_578.14287@RT_12.553
42_palsa_ms2_spectra_MW_866.20911RT_13.885	C45H38O18	[M - H]-	C45H38O18	Shikimates and Phenylpropanoids	0.9301414489746094	Flavonoids	0.8843960762023926	Proanthocyanins	0.8428450226783752	Biflavonoids and polyflavonoids	0.7890779376029968			Biflavonoids and polyflavonoids	0.7890779376029968	Flavonoids	0.9970845580101013	Phenylpropanoids and polyketides	0.9939587116241455	Organic compounds; Organoheterocyclic compounds; Benzopyrans; Alkyl aryl ethers; Alcohols and polyols; Phenols; Catechols; Tannins; Ethers; Phenylpropanoids and polyketides; Organooxygen compounds; Flavonoids; Flavans; Proanthocyanidins; Pyrogallols and derivatives; Benzenediols; Benzenetriols and derivatives; Catechins; Biflavonoids and polyflavonoids; Secondary alcohols; Benzene and substituted derivatives; Polyols; Benzenoids; 3-hydroxyflavonoids; 3'-hydroxyflavonoids; 4'-hydroxyflavonoids; Hydroxyflavonoids; 5-hydroxyflavonoids; 7-hydroxyflavonoids; Flavan-3-ols; 1-benzopyrans; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; 1-hydroxy-4-unsubstituted benzenoids; B-type proanthocyanidins; Chemical entities	MW_866.20911@RT_13.885
43_palsa_ms2_spectra_MW_448.10085RT_22.056	C20H21N2O8P	[M - H]-	C20H21N2O8P	Alkaloids	0.5421137809753418	Nicotinic acid alkaloids	0.41807907819747925	Pyridine alkaloids	0.4125315845012665	Alpha amino acids and derivatives	0.5115318298339844	Amino acids and derivatives	0.48406732082366943	Amino acids, peptides, and analogues	0.4839806854724884	Carboxylic acids and derivatives	0.6921089291572571	Organic acids and derivatives	0.9933876991271973	Organic compounds; Organoheterocyclic compounds; Alpha amino acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Nucleosides, nucleotides, and analogues; Organooxygen compounds; Organic phosphoric acids and derivatives; Phosphate esters; Carboxylic acid derivatives; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Phenoxy compounds; Chemical entities	MW_448.10085@RT_22.056
44_palsa_ms2_spectra_MW_482.26480RT_49.269	C25H34N6O4	[M - H]-	C25H34N6O4	Alkaloids	0.5848174691200256	Ornithine alkaloids	0.07392461597919464	Polyamines	0.19273070991039276	Amino acids and derivatives	0.8718774914741516	Amino acids and derivatives	0.8718774914741516	Amino acids, peptides, and analogues	0.8692700266838074	Carboxylic acids and derivatives	0.9523524641990662	Organic acids and derivatives	0.9987756609916687	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Pyrimidines and pyrimidine derivatives; Alkyl aryl ethers; Anisoles; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid amides; Quinazolines; Carboxylic acid derivatives; Aminopyrimidines and derivatives; Diazines; Secondary carboxylic acid amides; Carbonyl compounds; Benzene and substituted derivatives; Quinazolinamines; Phenol ethers; Benzenoids; Amines; Tertiary amines; Tertiary alkylarylamines; Imidolactams; Dialkylarylamines; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Diazanaphthalenes; Benzodiazines; Chemical entities	MW_482.26480@RT_49.269
45_palsa_ms2_spectra_MW_296.23519RT_45.790	C14H28N6O	[M - H]-	C14H28N6O	Alkaloids	0.7140955924987793	Pseudoalkaloids	0.4863355755805969	Purine alkaloids	0.5765090584754944	Azoles	0.6804407835006714					Azoles	0.6804407835006714	Organoheterocyclic compounds	0.994094967842102	Organic compounds; Organoheterocyclic compounds; Organonitrogen compounds; Organooxygen compounds; Guanidines; Azoles; Amines; Carboximidamides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	MW_296.23519@RT_45.790
